|V|	|E|	time	approx	optimal
10	22	0.024	3646	2463
10	19	0.022	3758	3746
10	29	0.023	3325	2502
10	24	0.021	3668	2963
10	28	0.021	3954	3658
10	22	0.029	4236	3341
10	18	0.025	3342	2193
10	20	0.022	4841	3694
10	25	0.03	2687	1915
10	23	0.034	2576	1829
10	22	0.026	4089	2595
10	30	0.032	2983	2111
10	27	0.029	2944	2515
10	22	0.024	4161	3693
10	17	0.023	4503	2861
10	25	0.021	2436	1989
10	21	0.02	2763	2657
10	17	0.017	1368	1368
10	28	0.021	3758	3231
10	21	0.026	6026	4134
10	20	0.018	3197	2697
10	23	0.027	2945	2233
10	22	0.026	3411	2943
10	22	0.027	4130	3233
10	19	0.032	2882	2722
10	18	0.024	1616	1319
10	22	0.025	3203	2095
10	23	0.02	4032	3236
10	22	0.027	4102	3740
10	19	0.02	4136	3189
10	24	0.037	3183	2494
10	19	0.03	3562	2712
10	20	0.027	1079	857
10	25	0.032	3671	2530
10	28	0.037	4036	3531
10	26	0.021	2276	1654
10	23	0.048	5385	4466
10	27	0.033	3523	2974
10	25	0.044	3361	2562
10	19	0.025	3872	2357
10	22	0.029	2093	1747
10	26	0.021	2534	1740
10	26	0.023	5282	3468
10	22	0.027	3723	2729
10	19	0.018	3024	2148
10	28	0.021	3981	3023
10	26	0.028	4280	3532
10	22	0.022	3676	2301
10	21	0.02	2588	1997
10	23	0.02	2946	2079
10	15	0.024	2144	1677
10	19	0.075	2812	2057
10	22	0.033	2566	1796
10	25	0.033	4465	3707
10	26	0.02	3361	2723
10	21	0.04	3125	2926
10	21	0.025	2080	1806
10	22	0.027	999	522
10	21	0.026	3189	2522
10	22	0.031	4476	2915
10	23	0.02	1106	1057
10	27	0.022	3829	3270
10	24	0.029	6178	4224
10	21	0.029	3699	3571
10	20	0.032	5730	4102
10	26	0.033	3956	3150
10	20	0.024	2596	2037
10	23	0.03	3233	3207
10	23	0.031	4790	3288
10	17	0.026	1846	1695
10	20	0.025	4988	3384
10	20	0.026	3693	3337
10	25	0.034	3252	3094
10	19	0.027	2629	1943
10	24	0.027	2524	2322
10	30	0.03	4344	3611
10	25	0.025	3259	2301
10	19	0.024	3512	2534
10	23	0.026	3170	2269
10	25	0.027	3693	2081
10	21	0.027	3030	1874
10	18	0.023	3220	2684
10	22	0.029	2383	1569
10	24	0.031	3560	2738
10	23	0.021	4620	2325
10	26	0.021	3289	2368
10	26	0.029	5965	4305
10	16	0.032	2411	2411
10	25	0.024	2162	1522
10	25	0.029	4440	3447
10	22	0.025	3831	2963
10	20	0.02	3296	2830
10	24	0.029	3411	2761
10	25	0.022	3273	2439
10	25	0.034	2651	2089
10	20	0.029	3383	2394
10	14	0.017	2785	2130
10	23	0.031	2648	1467
10	22	0.02	1979	1875
10	26	0.02	3170	2860
10	21	0.019	2891	2024
10	27	0.022	2753	2388
10	28	0.037	5022	3294
10	18	0.019	3415	2430
10	27	0.022	2305	2234
10	20	0.018	5112	3627
10	21	0.027	3619	2934
10	26	0.021	4579	3461
10	24	0.022	2795	1903
10	19	0.026	2004	1922
10	20	0.023	3086	1896
10	20	0.024	3894	2557
10	26	0.027	4076	2607
10	18	0.039	2954	2460
10	22	0.028	3440	2698
10	21	0.028	5441	3340
10	20	0.026	4299	2550
10	21	0.027	1805	1462
10	20	0.019	4037	2712
10	27	0.029	3529	3529
10	19	0.026	4320	3539
10	26	0.02	4730	4275
10	21	0.042	2503	2126
10	16	0.024	4272	2846
10	28	0.03	3726	3325
10	23	0.02	2732	2350
10	23	0.028	3133	2565
10	25	0.029	3572	2312
10	33	0.03	5179	3760
10	25	0.021	3329	2259
10	22	0.027	3095	2237
10	24	0.035	4316	3339
10	21	0.025	2817	1732
10	22	0.026	3315	3315
10	19	0.036	6071	4068
10	26	0.023	5566	3670
10	17	0.027	4992	2891
10	23	0.031	4296	2537
10	20	0.023	1669	1459
10	26	0.029	4088	2563
10	23	0.019	2093	1449
10	21	0.019	2746	2249
10	24	0.021	4152	2824
10	16	0.019	2961	2266
10	21	0.019	4321	3773
10	24	0.021	4644	3397
10	26	0.031	3886	2339
10	22	0.021	4269	2871
10	24	0.034	3710	3020
10	27	0.068	3953	3501
10	22	0.031	3140	3135
10	23	0.036	2743	2351
10	30	0.04	5553	4595
10	31	0.057	3232	3175
10	23	0.019	5259	3566
10	20	0.026	3485	2778
10	20	0.027	4880	2838
10	26	0.031	5008	2765
10	26	0.029	3254	2294
10	25	0.047	3692	2467
10	27	0.029	5255	3272
10	21	0.02	4288	3745
10	24	0.033	3723	2856
10	25	0.029	2983	2593
10	18	0.029	1617	1617
10	27	0.022	4365	3329
10	18	0.018	3371	2500
10	20	0.02	4361	2513
10	19	0.026	2205	1752
10	17	0.026	2985	1886
10	22	0.02	3281	1833
10	21	0.026	2644	1946
10	23	0.025	3840	2920
10	26	0.046	3278	2576
10	24	0.024	3312	2850
10	29	0.026	3492	2476
10	22	0.025	1949	1949
10	29	0.043	5588	3760
10	22	0.024	4953	3487
10	21	0.019	3281	2308
10	20	0.028	2626	1375
10	24	0.062	5068	3911
10	19	0.032	2449	2449
10	23	0.04	3387	2752
10	24	0.028	2140	2140
10	23	0.028	4446	2767
10	24	0.021	4054	2554
10	27	0.031	5210	4073
10	22	0.026	3581	2795
10	19	0.019	5539	4308
10	23	0.045	6150	4729
10	22	0.02	2809	1922
10	21	0.027	4957	3886
10	20	0.025	4675	2640
10	20	0.032	4598	2960
10	19	0.035	4485	3471
10	28	0.028	5087	3768
10	25	0.04	4404	4076
10	19	0.025	3794	2956
10	21	0.028	3255	2384
10	28	0.048	4551	2581
10	22	0.021	4096	3072
10	20	0.024	3526	2948
10	25	0.022	2842	2328
10	21	0.066	2760	1828
10	25	0.022	5048	3583
10	19	0.026	4850	3631
10	26	0.066	4323	3472
10	19	0.022	3240	1694
10	28	0.021	4183	3601
10	20	0.034	3329	2034
10	18	0.019	2361	1717
10	24	0.03	3818	2468
10	22	0.029	4490	3159
10	27	0.051	3111	2742
10	26	0.031	2239	1720
10	18	0.026	2677	2052
10	19	0.021	2591	1814
10	19	0.018	2653	2470
10	23	0.022	3197	2295
10	19	0.025	3760	2661
10	17	0.027	4733	3258
10	24	0.025	4734	3474
10	21	0.033	2955	2661
10	21	0.019	4014	2588
10	25	0.021	4217	3321
10	18	0.025	3962	2628
10	22	0.026	3512	1881
10	24	0.044	2609	1962
10	25	0.029	3864	2929
10	23	0.022	3261	2526
10	17	0.019	3984	2685
10	28	0.03	5411	4214
10	24	0.02	2766	2766
10	33	0.023	3402	2866
10	21	0.027	3129	2890
10	21	0.021	1768	1597
10	26	0.048	2786	2012
10	21	0.027	3552	3552
10	24	0.028	4053	2258
10	22	0.027	2536	1674
10	22	0.042	3938	3830
10	20	0.026	3670	2652
10	18	0.018	2899	2683
10	25	0.032	4855	3334
10	21	0.027	1420	1186
10	24	0.029	5264	3543
10	22	0.028	4224	2854
10	23	0.028	4039	3050
10	27	0.032	4476	3340
10	17	0.046	4181	2594
10	22	0.019	5224	3582
10	20	0.027	2019	1480
10	23	0.026	1788	1788
10	17	0.062	2775	2234
10	22	0.031	3454	2688
10	25	0.03	4339	3599
10	30	0.022	3508	2879
10	22	0.021	2742	1942
10	15	0.018	4176	2577
10	24	0.041	2974	2015
10	26	0.043	2869	2670
10	23	0.028	3893	2929
10	18	0.019	3432	2513
10	19	0.056	2838	2220
10	21	0.025	3954	2598
10	28	0.03	4693	3058
10	20	0.027	3257	2505
10	23	0.019	3074	2518
10	27	0.025	4049	3843
10	25	0.066	4695	3659
10	25	0.022	6365	3737
10	27	0.029	2634	2634
10	20	0.019	2031	2031
10	18	0.018	1946	1765
10	23	0.03	5092	3221
10	19	0.026	3083	2501
10	19	0.032	3461	2767
10	18	0.026	5378	3921
10	27	0.027	2640	2640
10	27	0.029	3129	2520
10	15	0.037	3999	3399
10	16	0.018	3769	2908
10	25	0.028	2605	2605
10	25	0.021	2664	1780
10	22	0.029	1694	1506
10	15	0.042	4832	3194
10	25	0.027	3868	3402
10	26	0.021	3757	3142
10	23	0.029	3032	2403
10	17	0.024	2565	1881
10	22	0.02	5144	3268
10	24	0.024	3495	2830
10	18	0.026	3199	2168
10	25	0.02	2392	1409
10	18	0.018	2425	2000
10	17	0.018	3464	2710
10	24	0.021	5011	3331
10	24	0.02	4487	2902
10	26	0.027	1966	1950
10	22	0.031	2355	1576
10	24	0.029	4393	2757
10	17	0.024	2802	2109
10	17	0.024	2690	2472
10	24	0.028	4081	3272
10	28	0.03	3492	2741
10	21	0.027	4794	3718
10	24	0.031	3122	1927
10	31	0.068	4472	3633
10	20	0.019	4607	2836
10	25	0.032	3685	3320
10	22	0.021	2891	1803
10	22	0.027	3672	3128
10	23	0.03	3971	3192
10	26	0.03	4687	3710
10	20	0.029	3731	2790
10	26	0.029	3697	2695
10	20	0.029	5743	3630
10	28	0.03	3243	3128
10	17	0.03	2652	2031
10	22	0.02	3022	3022
10	27	0.031	4917	3435
10	26	0.03	3294	3010
10	23	0.022	3535	2610
10	16	0.018	2209	1208
10	22	0.04	3732	3069
10	19	0.04	2137	1959
10	20	0.019	5172	3127
10	29	0.023	3638	2997
10	27	0.03	3097	1960
10	27	0.03	3708	2569
10	21	0.023	2674	2331
10	23	0.041	3565	2366
10	27	0.021	3465	2844
10	24	0.021	4478	3196
10	25	0.021	4986	4071
10	22	0.02	3296	2350
10	20	0.028	3655	2194
10	28	0.034	2684	2251
10	21	0.026	3772	2748
10	22	0.033	2699	1851
10	25	0.028	3677	2936
10	27	0.032	2461	2061
10	24	0.025	3152	2825
10	24	0.028	3402	2493
10	20	0.029	5131	4024
10	20	0.027	4000	2629
10	22	0.022	2362	1571
10	27	0.031	3068	2031
10	23	0.031	3250	2311
10	25	0.027	4160	3497
10	23	0.027	3528	2880
10	22	0.044	2693	2353
10	22	0.028	4600	3521
10	26	0.049	3727	3315
10	22	0.029	2446	1508
10	18	0.025	2057	1987
10	19	0.026	2079	1982
10	26	0.028	4472	3615
10	20	0.026	4064	4056
10	22	0.027	3676	2754
10	29	0.033	3772	2733
10	21	0.064	2293	2244
10	23	0.027	4011	2301
10	21	0.029	4644	3020
10	32	0.037	6015	4715
10	21	0.065	1604	1604
10	22	0.03	3375	2567
10	21	0.026	3421	2354
10	20	0.039	3106	2339
10	21	0.026	1993	1177
10	23	0.02	3775	2784
10	21	0.02	3459	3042
10	20	0.019	4461	3724
10	27	0.022	2593	1817
10	24	0.031	3534	2970
10	23	0.034	2833	1824
10	26	0.032	4315	3621
10	22	0.02	4608	3388
10	24	0.02	2802	2454
10	22	0.03	3248	2853
10	23	0.019	3639	2569
10	21	0.027	2264	2264
10	28	0.029	5052	4391
10	29	0.04	2427	1991
10	19	0.046	2025	1813
10	20	0.055	4651	2501
10	21	0.026	3889	2201
10	25	0.027	3280	2983
10	19	0.05	3411	2319
10	29	0.055	2363	2227
10	17	0.039	1389	1059
10	29	0.022	3152	2605
10	24	0.061	3556	2345
10	22	0.025	2941	2512
10	19	0.019	3970	2302
10	25	0.02	2722	2722
10	25	0.02	3820	2674
10	21	0.02	4947	3417
10	25	0.027	3615	2466
10	22	0.028	5956	4317
10	19	0.019	3321	2395
10	23	0.026	3669	2868
10	26	0.02	2524	2170
10	20	0.019	2816	2406
10	19	0.03	3422	2129
10	20	0.034	3521	2608
10	27	0.026	4341	3882
10	24	0.038	3317	2350
10	21	0.019	4620	3240
10	18	0.018	5072	3385
10	23	0.025	2825	2626
10	18	0.027	2089	1617
10	23	0.021	3047	2106
10	23	0.041	3501	2616
10	21	0.022	3477	2805
10	20	0.018	2952	2346
10	16	0.026	3099	2516
10	17	0.024	4016	2691
10	22	0.021	2729	2291
10	18	0.027	3299	2256
10	17	0.034	3048	2334
10	26	0.031	3318	2674
10	24	0.026	4486	3003
10	22	0.029	1997	1259
10	22	0.019	3454	2053
10	22	0.029	4103	3046
10	27	0.031	2544	2136
10	17	0.024	3837	3165
10	21	0.029	4447	2433
10	24	0.024	2992	2260
10	22	0.027	2427	2300
10	14	0.024	1991	1256
10	19	0.021	3929	3010
10	20	0.032	2238	1692
10	19	0.027	2046	2013
10	19	0.047	3904	2621
10	29	0.028	3622	2686
10	28	0.023	3381	2444
10	22	0.027	4213	3090
10	27	0.026	2212	2200
10	24	0.032	4559	2948
10	21	0.029	4421	3087
10	21	0.023	2668	2273
10	19	0.025	4044	3019
10	32	0.025	4822	2917
10	16	0.026	2529	1592
10	22	0.02	5145	2978
10	28	0.047	4188	3291
10	24	0.022	4713	3386
10	21	0.024	3429	2682
10	21	0.025	3377	2170
10	20	0.023	3085	3085
10	20	0.023	3456	3075
10	22	0.027	3770	2959
10	24	0.021	2742	2096
10	25	0.021	4226	2740
10	20	0.026	4689	2934
10	22	0.027	3430	2451
10	24	0.031	2551	1540
10	28	0.029	4239	3224
10	18	0.03	2273	1457
10	18	0.018	3309	2409
10	24	0.025	3117	2162
10	24	0.027	4925	3537
10	20	0.029	3412	3023
10	19	0.044	1599	1527
10	24	0.03	2940	2306
10	21	0.05	4432	3365
10	26	0.068	4522	3452
10	19	0.025	2812	1747
10	21	0.033	4167	2732
10	21	0.045	3087	1916
10	25	0.025	4065	2859
10	23	0.031	4037	3099
10	22	0.064	3056	2750
10	28	0.041	3150	2723
10	20	0.02	3697	3069
10	27	0.034	5155	4282
10	15	0.023	2855	2548
10	17	0.028	4057	2725
10	29	0.032	4389	3527
10	25	0.02	4132	3209
10	23	0.021	2721	1994
10	24	0.021	4210	3250
10	19	0.019	3631	3112
10	23	0.028	3794	2714
10	22	0.02	3064	2548
10	19	0.026	2705	2562
10	29	0.072	3898	3347
10	18	0.025	3233	2232
10	25	0.068	1136	1068
10	22	0.019	2242	1998
10	23	0.04	3572	2334
10	24	0.031	2521	2154
10	26	0.032	3758	2862
10	20	0.021	5065	3054
10	22	0.022	4872	2963
10	19	0.026	3244	2377
10	24	0.028	3815	2832
10	22	0.02	5073	4027
10	24	0.027	3519	2552
10	27	0.021	2567	2033
10	18	0.039	3354	2612
10	18	0.025	2672	2095
10	24	0.027	3284	3045
10	17	0.019	1242	1162
10	20	0.025	3571	2910
10	24	0.029	2777	2427
10	25	0.025	4190	3909
10	23	0.038	3968	3646
10	24	0.043	5274	3958
10	23	0.038	5071	3444
10	18	0.027	3547	2620
10	21	0.026	2568	2232
10	23	0.038	2647	2166
10	26	0.042	5675	3811
10	20	0.03	4160	3148
10	23	0.025	3007	2441
10	21	0.03	4689	3122
10	22	0.024	3149	2855
10	29	0.05	3919	2910
10	22	0.032	3238	3083
10	19	0.018	3709	2533
10	21	0.027	4088	2933
10	23	0.027	3320	2372
10	27	0.027	2885	1998
10	26	0.023	3443	2566
10	23	0.027	3824	3098
10	23	0.064	3258	2227
10	25	0.024	5461	3521
10	21	0.025	3320	2164
10	18	0.029	3206	2240
10	24	0.03	3622	2796
10	23	0.035	3105	2251
10	20	0.031	4232	3464
10	16	0.024	2121	2121
10	26	0.028	4163	3197
10	23	0.022	3441	1942
10	22	0.029	3510	2556
10	26	0.029	5295	4582
10	23	0.027	2771	1859
10	24	0.029	3429	2523
10	28	0.042	4092	3135
10	24	0.022	4125	3101
10	25	0.03	2661	2327
10	26	0.026	4991	4029
10	26	0.022	3605	2025
10	27	0.031	2792	2792
10	28	0.03	3647	2200
10	25	0.029	4058	3336
10	21	0.021	4962	3842
10	16	0.019	1725	1406
10	21	0.028	3347	3347
10	26	0.03	4236	2683
10	30	0.023	3351	2546
10	22	0.028	2661	2191
10	21	0.024	2816	2741
10	21	0.022	3047	2347
10	21	0.019	2788	2075
10	20	0.019	2746	2584
10	20	0.025	2339	2339
10	22	0.026	2586	1855
10	32	0.033	4455	2976
10	24	0.049	1988	1822
10	25	0.03	4550	3099
10	24	0.04	4685	3709
10	15	0.025	3851	2500
10	20	0.029	4192	2641
10	17	0.018	1127	1127
10	24	0.041	4888	2579
10	17	0.027	1006	1006
10	23	0.024	4090	3042
10	23	0.02	3477	2549
10	27	0.028	4638	3608
10	20	0.027	3903	2460
10	25	0.032	2866	2866
10	20	0.027	4133	2828
10	21	0.027	3965	3082
10	22	0.045	2401	2399
10	23	0.03	4849	3210
10	24	0.035	3099	2090
10	18	0.019	2839	2057
10	21	0.065	3193	1955
10	20	0.034	4981	3807
10	24	0.028	4465	2759
10	29	0.032	3191	2518
10	25	0.022	1797	1797
10	19	0.025	4570	3158
10	21	0.026	3306	3053
10	22	0.028	4168	2771
10	25	0.036	3489	2135
10	21	0.025	3813	2800
10	18	0.026	1666	1666
10	21	0.029	4988	3715
10	25	0.032	5047	2947
10	22	0.027	4682	3369
10	28	0.048	3876	3526
10	23	0.02	5061	4068
10	29	0.022	5097	4018
10	14	0.02	1833	1833
10	23	0.029	2668	2200
10	19	0.025	4513	2879
10	22	0.029	1875	1824
10	19	0.043	3947	2323
10	26	0.028	3115	2422
10	23	0.029	5399	3327
10	19	0.025	2927	2807
10	29	0.023	5555	3950
10	21	0.025	3069	2115
10	21	0.026	3907	3135
10	23	0.046	3588	2328
10	23	0.045	2284	2177
10	22	0.029	4320	2900
10	23	0.027	2416	1966
10	22	0.03	5881	3680
10	21	0.032	3801	3117
10	24	0.032	4037	2688
10	23	0.019	2787	2669
10	28	0.032	5163	3872
10	24	0.037	3707	2520
10	23	0.021	4373	2578
10	20	0.021	2776	2309
10	23	0.043	4184	3116
10	21	0.018	2028	1831
10	27	0.031	4378	3016
10	23	0.019	3488	2364
10	24	0.039	4810	3660
10	18	0.024	4508	3368
10	22	0.028	3187	2401
10	22	0.028	3625	2281
10	19	0.028	4428	3215
10	23	0.03	4243	3091
10	27	0.021	2992	2403
10	22	0.019	3580	2430
10	21	0.019	3282	2402
10	22	0.026	4233	2828
10	19	0.026	3606	2476
10	26	0.03	4998	3694
10	25	0.028	2843	2392
10	23	0.027	2873	2115
10	16	0.017	3100	2169
10	22	0.019	4598	2673
10	21	0.02	4110	3434
10	25	0.028	1695	1695
10	26	0.03	3840	3024
10	25	0.03	4358	2703
10	22	0.027	1565	1565
10	21	0.028	2800	1660
10	16	0.024	3009	2080
10	22	0.031	3767	3132
10	19	0.027	2878	2387
10	22	0.034	3035	2722
10	20	0.024	2471	2339
10	19	0.021	3529	2511
10	20	0.04	3020	2943
10	22	0.019	4264	3063
10	25	0.049	4149	3410
10	19	0.021	3470	2367
10	21	0.029	3203	2470
10	26	0.027	3462	3071
10	25	0.022	771	771
10	27	0.028	2364	2195
10	22	0.022	2845	1628
10	22	0.02	3654	3051
10	21	0.029	4301	2336
10	22	0.067	3317	2734
10	22	0.019	3490	2790
10	27	0.052	5186	3325
10	20	0.019	4776	3153
10	26	0.028	3164	2585
10	27	0.028	3318	3318
10	21	0.022	1860	1320
10	16	0.017	2700	2196
10	29	0.03	2648	1777
10	27	0.031	4215	2896
10	23	0.028	4365	3564
10	17	0.026	2437	1582
10	21	0.022	6886	4440
10	24	0.029	3646	2651
10	18	0.027	4124	2816
10	26	0.021	4890	4191
10	24	0.02	4360	3331
10	20	0.024	2733	2733
10	21	0.025	3101	2430
10	14	0.019	4243	2677
10	24	0.035	4527	2850
10	29	0.044	3925	2949
10	27	0.025	6092	4513
10	25	0.028	4758	3223
10	22	0.021	5071	3682
10	25	0.029	2894	2029
10	17	0.024	3688	3432
10	21	0.021	4386	2575
10	19	0.025	3202	2370
10	20	0.063	3982	2806
10	22	0.032	1061	1061
10	23	0.027	2432	1619
10	27	0.031	2795	2795
10	20	0.026	2476	2476
10	17	0.026	4327	2658
10	26	0.027	2675	2675
10	19	0.027	3078	2411
10	23	0.03	4606	2889
10	24	0.019	3379	2781
10	21	0.023	3927	2544
10	24	0.028	3150	2557
10	26	0.03	4182	3183
10	22	0.028	2726	2090
10	20	0.031	2315	1780
10	20	0.019	2021	2021
10	25	0.027	2796	1525
10	23	0.029	2003	1896
10	25	0.029	3778	3038
10	26	0.031	3142	2346
10	23	0.028	2465	2385
10	27	0.028	3685	3340
10	23	0.034	4300	2964
10	21	0.028	2826	1883
10	22	0.021	2992	2804
10	23	0.027	3916	3047
10	20	0.027	2891	2404
10	21	0.027	4253	3336
10	26	0.029	4753	3850
10	17	0.018	2478	2218
10	25	0.031	3704	2843
10	23	0.026	3722	2651
10	25	0.029	2610	2337
10	31	0.035	3669	3201
10	22	0.026	3759	2718
10	25	0.033	3401	2418
10	22	0.026	3181	2252
10	30	0.022	2950	2537
10	28	0.03	4607	2946
10	20	0.025	3249	2434
10	20	0.027	2276	1928
10	25	0.03	3836	2555
10	22	0.021	4093	2802
10	25	0.039	4187	2997
10	21	0.025	3214	3214
10	27	0.033	4172	3581
10	30	0.028	4731	2933
10	14	0.021	1759	1312
10	25	0.039	3941	3077
10	23	0.022	1885	1535
10	24	0.046	2352	2058
10	19	0.034	4402	3586
10	25	0.027	3763	3217
10	27	0.028	5579	4102
10	22	0.037	5271	3549
10	19	0.026	3535	3110
10	24	0.021	3437	3001
10	19	0.019	2310	2264
10	23	0.047	2495	1660
10	19	0.018	3346	2532
10	24	0.042	3898	2027
10	20	0.026	3558	2790
10	25	0.042	1808	1113
10	28	0.04	4555	3853
10	24	0.023	2791	1746
10	24	0.03	4265	3260
10	24	0.023	5390	3398
10	27	0.029	2710	2079
10	22	0.021	4282	2657
10	22	0.02	262	262
10	26	0.022	3668	2980
10	24	0.026	3621	2893
10	22	0.019	3631	2850
10	19	0.021	2511	1941
10	18	0.025	4277	3355
10	27	0.029	1661	1661
10	20	0.026	2272	1539
10	22	0.041	2546	2484
10	23	0.027	4300	3584
10	27	0.03	2446	2446
10	26	0.022	2355	1736
10	23	0.02	2843	1848
10	18	0.019	4487	3196
10	23	0.025	3946	3029
10	26	0.022	3889	3549
10	27	0.022	3998	2691
10	24	0.021	2392	1744
10	24	0.028	5490	4078
10	23	0.026	4259	3288
10	17	0.025	2735	2236
10	17	0.019	3546	2560
10	27	0.021	3213	2354
10	24	0.021	3646	2249
10	17	0.025	2654	2469
10	22	0.028	3690	2571
10	24	0.021	3354	3070
10	26	0.021	4124	3179
10	23	0.021	2865	2566
10	15	0.021	1308	1308
10	18	0.025	1683	1269
10	18	0.018	2961	2617
10	18	0.025	2198	2124
10	22	0.025	2070	2070
10	27	0.039	3118	2192
10	25	0.022	4793	3436
10	25	0.028	3277	2455
10	19	0.042	2889	2398
10	21	0.032	2635	2073
10	22	0.051	1294	1294
10	14	0.017	3532	2623
10	27	0.032	3572	2804
10	20	0.025	2989	2784
10	22	0.021	4479	2700
10	23	0.034	3737	2862
10	20	0.024	2077	1648
10	27	0.023	3404	2286
10	26	0.032	5280	3432
10	22	0.029	4686	2563
10	24	0.031	3983	2167
10	17	0.026	4029	2437
10	24	0.023	5371	3644
10	20	0.044	2775	1930
10	26	0.032	2940	2183
10	22	0.029	3226	2716
10	22	0.025	3771	2877
10	22	0.027	3100	2622
10	19	0.039	3377	2248
10	28	0.029	3387	2285
10	19	0.025	3864	2299
10	23	0.027	2356	2188
10	26	0.03	1924	1349
10	28	0.024	3768	1990
10	24	0.029	4405	3482
10	22	0.056	2821	2721
10	25	0.028	5603	3722
10	25	0.026	2470	1899
10	26	0.042	4915	3765
10	25	0.029	5481	4086
10	22	0.02	3167	3010
10	28	0.024	5159	4161
10	26	0.031	2709	2709
10	18	0.189	3840	2673
10	20	0.027	4769	2947
10	23	0.028	5412	3334
10	25	0.027	2468	2215
10	21	0.019	3798	2809
10	21	0.027	2925	2740
10	14	0.024	3072	2079
10	23	0.02	5293	4710
10	23	0.04	2227	1920
10	23	0.021	3417	2433
10	25	0.021	3299	2978
10	26	0.028	4603	3830
10	23	0.02	2129	1714
10	25	0.024	4465	2528
10	21	0.019	1803	1777
10	22	0.029	4542	2303
10	24	0.033	2521	2142
10	20	0.02	4640	2913
10	26	0.029	3234	1836
10	27	0.029	4065	3031
10	27	0.047	4584	3511
10	27	0.021	3034	2683
10	25	0.025	3371	2692
10	27	0.025	3815	3128
10	22	0.021	4558	3188
10	21	0.041	2775	2276
10	21	0.031	3718	2217
10	20	0.028	3576	3111
10	20	0.025	3812	3387
10	24	0.029	4380	3535
10	16	0.022	1555	1460
10	22	0.026	4938	3321
10	16	0.028	2439	2439
10	24	0.034	1808	1281
10	23	0.031	3346	2410
10	22	0.023	2647	2647
10	22	0.03	4206	2688
10	21	0.028	4136	2386
10	25	0.03	3161	2587
10	21	0.035	5262	3120
10	16	0.024	2713	1492
10	23	0.026	3645	2435
10	24	0.024	2525	2477
10	17	0.022	2931	2316
10	19	0.024	1060	1060
10	26	0.028	2728	2529
10	27	0.028	3967	3064
10	21	0.035	4029	2517
10	24	0.032	5368	3655
10	22	0.03	1746	1746
10	25	0.037	5170	3544
10	18	0.018	4683	3300
10	18	0.031	2015	1886
10	22	0.025	2571	2189
10	19	0.027	2110	1678
10	26	0.028	2158	1636
10	26	0.021	2460	2103
10	26	0.031	3066	2174
10	26	0.021	2364	2067
10	24	0.021	2013	1670
10	25	0.032	4563	3508
10	18	0.025	4825	3421
10	23	0.023	3723	3365
10	24	0.035	3733	2777
10	17	0.058	3349	3319
10	28	0.034	3723	3446
10	26	0.023	4103	2958
10	25	0.023	2918	2606
10	28	0.03	4636	3214
10	25	0.031	4962	3594
10	28	0.028	3758	2814
10	25	0.057	5094	2917
10	27	0.028	3149	3149
10	25	0.035	4131	3674
10	24	0.031	2160	1854
10	19	0.063	3880	2960
10	23	0.029	3497	2564
10	23	0.033	4228	3597
10	18	0.025	2749	2311
10	25	0.025	4106	3215
10	21	0.026	3907	2680
10	26	0.022	4475	2947
10	23	0.028	2288	2288
10	17	0.029	2914	2389
10	27	0.037	3335	2376
10	25	0.021	3679	3464
10	23	0.027	2626	2508
10	27	0.023	3685	3196
10	28	0.036	4240	2989
10	23	0.029	4159	2298
10	24	0.048	3603	2544
10	25	0.033	3752	2960
10	29	0.022	5013	3461
10	32	0.036	4712	3991
10	19	0.034	1597	1002
10	30	0.029	4291	2573
10	22	0.047	4801	3389
10	16	0.017	2092	1928
10	22	0.032	4628	3626
10	22	0.044	3742	3731
10	27	0.024	3303	2770
10	22	0.022	3648	2866
10	28	0.025	3259	2619
10	21	0.027	4535	3733
10	19	0.026	2867	2394
10	24	0.023	2944	2014
10	21	0.022	3262	1728
10	27	0.033	2859	1897
10	28	0.224	2757	2369
10	28	0.03	4276	2981
10	26	0.025	2627	2079
10	24	0.027	4176	3235
10	14	0.023	3681	2499
10	23	0.031	4406	2647
10	25	0.047	3792	3341
10	23	0.054	3996	3012
10	19	0.029	5059	3416
10	22	0.035	3121	2215
10	27	0.026	3570	2790
10	22	0.029	2069	1715
10	22	0.04	2513	1849
10	20	0.028	2481	2481
10	26	0.05	3184	2466
10	18	0.018	3689	2733
10	26	0.02	3611	3271
10	23	0.027	3434	2752
10	19	0.023	3681	3021
10	25	0.027	4191	2946
10	25	0.029	4448	2819
10	25	0.021	3245	2412
10	19	0.061	3538	2843
10	28	0.03	3526	2812
10	28	0.022	3164	1805
10	27	0.028	3048	2683
10	20	0.018	2736	2178
10	16	0.017	2361	1423
10	25	0.028	4454	3438
10	24	0.021	4830	3161
10	18	0.018	2947	1881
10	22	0.031	3000	1975
10	18	0.088	5142	3355
10	24	0.029	3647	2321
10	19	0.018	3795	2430
10	21	0.041	2769	1902
10	21	0.023	4560	3452
10	24	0.026	3866	3306
10	20	0.02	4239	2522
10	24	0.029	3538	2384
10	26	0.036	5933	4252
10	20	0.025	3645	2871
10	17	0.029	4113	3207
10	21	0.028	3177	2289
10	18	0.022	1807	1003
10	21	0.03	4129	2963
10	23	0.031	4237	3400
10	16	0.018	3064	2093
10	29	0.036	1383	1321
10	29	0.049	2390	2159
10	24	0.092	4633	3318
10	29	0.033	4822	3931
10	22	0.051	3465	1940
10	24	0.021	2771	2065
10	20	0.042	2384	2232
