|V|	|E|	time	approx	optimal
7	9	0.003	1565	1387
7	12	0.004	1631	1032
7	11	0.004	1442	1199
7	8	0.004	2162	1325
7	12	0.004	1150	1150
7	10	0.003	1366	1366
7	9	0.004	1463	1263
7	11	0.004	2939	1951
7	15	0.005	1908	1908
7	10	0.003	2220	1403
7	10	0.004	1028	601
7	8	0.004	3281	2634
7	10	0.004	2179	2179
7	10	0.003	1614	1614
7	14	0.005	1855	1271
7	12	0.004	2514	2514
7	14	0.005	3138	1828
7	13	0.004	1559	1217
7	7	0.003	2573	1637
7	15	0.005	3520	2332
7	14	0.004	3135	2616
7	11	0.004	2773	1923
7	9	0.004	2052	1220
7	8	0.004	2619	1846
7	9	0.004	2523	1579
7	11	0.004	2888	2043
7	12	0.004	2520	1799
7	9	0.003	2031	1381
7	11	0.004	2276	1923
7	10	0.004	3701	2789
7	10	0.004	3074	2597
7	11	0.004	1995	1748
7	15	0.004	973	973
7	10	0.004	1965	1965
7	9	0.004	1732	1517
7	10	0.004	2112	1389
7	11	0.004	1422	1130
7	11	0.004	1315	1315
7	12	0.004	2347	1248
7	10	0.004	829	677
7	10	0.004	2034	1517
7	12	0.006	2028	1114
7	14	0.005	1790	1190
7	12	0.004	1490	1490
7	9	0.003	2157	2157
7	9	0.004	2832	1496
7	6	0.003	466	466
7	10	0.003	1190	1190
7	11	0.004	1604	1450
7	16	0.005	2047	1958
7	6	0.003	736	736
7	12	0.004	3485	2027
7	10	0.004	1760	1615
7	9	0.004	1863	1416
7	10	0.004	2001	1790
7	6	0.003	506	484
7	13	0.005	491	491
7	13	0.004	1578	1305
7	10	0.004	2137	1442
7	11	0.004	3542	2039
7	15	0.004	1183	1146
7	9	0.003	1573	1573
7	8	0.003	1411	1206
7	12	0.004	2218	2074
7	13	0.004	2812	1941
7	12	0.004	2280	1696
7	9	0.003	748	658
7	10	0.004	1725	1583
7	9	0.004	1120	1120
7	10	0.003	1193	1193
7	7	0.003	1206	1047
7	10	0.004	668	668
7	12	0.004	1236	1236
7	8	0.003	1467	1381
7	9	0.004	2096	2096
7	15	0.005	3371	2093
7	9	0.004	1490	1074
7	14	0.005	3655	2711
7	8	0.004	582	411
7	13	0.004	2063	1693
7	9	0.003	768	768
7	11	0.004	1563	841
7	6	0.003	1957	1114
7	9	0.004	941	755
7	9	0.004	3375	2087
7	12	0.004	2712	2042
7	13	0.004	1800	1264
7	9	0.004	1778	1490
7	9	0.003	1016	1016
7	13	0.004	3252	2414
7	13	0.004	1964	1299
7	11	0.004	519	519
7	7	0.003	2072	1604
7	9	0.004	2988	2111
7	10	0.004	2077	1632
7	11	0.004	2587	1786
7	11	0.004	3725	1988
7	11	0.004	3219	2026
7	10	0.004	1751	1568
7	11	0.004	3086	2754
7	13	0.004	3010	1938
7	10	0.004	1652	1568
7	10	0.004	2944	1713
7	7	0.003	847	847
7	9	0.003	2057	1610
7	12	0.004	2807	1820
7	12	0.004	721	544
7	12	0.004	1697	1477
7	13	0.004	3723	2285
7	7	0.004	1392	1063
7	12	0.004	1151	1052
7	12	0.004	3898	3017
7	10	0.004	1340	1099
7	14	0.004	2006	2006
7	11	0.004	558	558
7	9	0.003	2586	1747
7	11	0.004	1505	1356
7	11	0.004	1444	781
7	9	0.003	2070	2070
7	12	0.004	2865	2221
7	10	0.004	1447	1447
7	8	0.003	1177	920
7	12	0.004	2232	1731
7	10	0.004	2255	2071
7	8	0.003	1856	1856
7	9	0.003	709	709
7	6	0.003	699	699
7	12	0.004	3537	2251
7	10	0.004	1820	1552
7	11	0.004	1507	1065
7	9	0.003	1323	1177
7	9	0.004	2551	2105
7	11	0.004	2853	1687
7	8	0.003	917	917
7	12	0.005	3337	2318
7	9	0.004	755	755
7	11	0.004	2054	2013
7	11	0.004	2451	1530
7	11	0.004	1166	1084
7	8	0.003	2832	2130
7	9	0.003	2740	2081
7	11	0.004	2786	2204
7	12	0.004	1794	1468
7	11	0.004	3781	2817
7	13	0.005	1398	1398
7	11	0.004	2101	2056
7	10	0.004	1649	1218
7	8	0.003	969	815
7	9	0.003	1242	1118
7	9	0.003	1932	1932
7	13	0.004	2082	1632
7	7	0.003	1199	787
7	7	0.003	1144	1144
7	10	0.004	3364	2281
7	10	0.004	407	407
7	8	0.004	2620	1796
7	10	0.004	3164	2292
7	10	0.003	1898	1316
7	11	0.004	681	681
7	11	0.004	1549	1268
7	12	0.004	1454	1340
7	9	0.004	1890	1450
7	9	0.004	1955	1147
7	11	0.004	2331	1664
7	11	0.004	2795	1544
7	15	0.005	809	809
7	7	0.003	848	848
7	12	0.004	840	840
7	10	0.004	1659	1226
7	14	0.005	1724	1292
7	8	0.006	1793	967
7	9	0.005	2024	1833
7	12	0.005	2730	1672
7	13	0.005	2890	1911
7	12	0.004	1599	1051
7	12	0.004	2470	1961
7	7	0.003	453	453
7	14	0.004	2256	1557
7	8	0.004	1907	1529
7	12	0.004	1683	1118
7	13	0.004	723	723
7	13	0.006	766	766
7	9	0.003	1654	1059
7	11	0.004	1223	1223
7	10	0.003	1265	1265
7	8	0.003	1115	957
7	11	0.004	1858	1146
7	12	0.005	2606	2099
7	13	0.004	2824	1981
7	9	0.003	1667	1667
7	15	0.005	2879	1852
7	11	0.004	3666	2922
7	10	0.004	1882	1104
7	11	0.004	2357	1884
7	13	0.004	2960	2129
7	12	0.005	2557	1682
7	12	0.004	2512	1990
7	11	0.004	3460	2692
7	6	0.003	1506	1194
7	11	0.004	1218	1218
7	11	0.004	1662	1634
7	11	0.004	3369	3353
7	12	0.004	1339	1339
7	10	0.004	2450	1675
7	8	0.003	1352	1352
7	13	0.004	2152	1623
7	10	0.004	2405	1621
7	11	0.004	2068	1457
7	13	0.004	3651	2741
7	10	0.004	2251	1760
7	13	0.004	2234	1594
7	14	0.005	2779	1834
7	13	0.004	2234	1603
7	9	0.004	2108	1642
7	17	0.005	1776	1576
7	15	0.005	2077	1481
7	7	0.003	1833	973
7	9	0.004	2370	2088
7	15	0.005	2361	2236
7	12	0.004	1549	1211
7	12	0.004	2133	1877
7	9	0.004	1549	876
7	12	0.004	2023	1759
7	11	0.004	1361	1269
7	11	0.004	2145	1749
7	10	0.004	3475	2445
7	11	0.004	2690	1826
7	8	0.004	1606	1062
7	7	0.003	1775	1041
7	13	0.004	2492	1809
7	10	0.004	2492	2030
7	14	0.004	1787	1249
7	13	0.004	1309	1309
7	8	0.003	2410	1502
7	14	0.005	2633	1887
7	9	0.004	3080	1553
7	11	0.004	989	989
7	10	0.004	868	555
7	10	0.003	1053	1053
7	10	0.004	3434	2546
7	10	0.004	954	615
7	13	0.004	4574	3351
7	14	0.004	2519	2233
7	8	0.004	1933	1061
7	9	0.004	1825	1211
7	6	0.003	1769	1418
7	8	0.003	2285	2204
7	9	0.003	2040	2040
7	14	0.004	3086	2149
7	14	0.005	2277	1778
7	9	0.004	1846	1215
7	8	0.003	1679	1665
7	12	0.004	3260	2241
7	12	0.004	1758	1329
7	14	0.004	1815	1767
7	10	0.004	2016	1119
7	14	0.005	1970	1451
7	13	0.004	2610	2380
7	14	0.005	3501	2401
7	10	0.004	1523	1523
7	8	0.003	654	520
7	12	0.005	3263	2334
7	10	0.004	2070	1760
7	10	0.003	2288	1376
7	6	0.003	1710	1665
7	9	0.003	1993	1402
7	12	0.004	2767	2053
7	12	0.004	2263	1767
7	11	0.004	2812	2394
7	10	0.003	2278	1411
7	11	0.004	2615	2615
7	15	0.005	2576	1642
7	12	0.004	1372	1372
7	15	0.005	2372	1843
7	11	0.004	2990	1754
7	10	0.004	2960	1546
7	10	0.004	2618	2082
7	11	0.004	3046	2663
7	13	0.005	2287	1558
7	10	0.004	2525	1949
7	13	0.004	2405	1714
7	11	0.004	2625	1481
7	10	0.004	1822	1561
7	8	0.003	1004	1004
7	12	0.004	1762	1762
7	9	0.004	2474	1726
7	12	0.004	1283	973
7	14	0.005	2103	1267
7	7	0.003	3685	2072
7	14	0.005	1341	1341
7	9	0.004	2069	1204
7	10	0.004	1491	1197
7	9	0.004	1461	825
7	11	0.004	2035	1441
7	8	0.003	1655	1213
7	5	0.003	976	547
7	9	0.004	1960	1644
7	10	0.004	2147	1485
7	9	0.004	3551	1875
7	10	0.004	3075	2189
7	10	0.003	1203	1203
7	12	0.004	2159	1854
7	12	0.004	1275	1275
7	9	0.004	3138	2276
7	8	0.003	1355	1217
7	9	0.004	1612	950
7	11	0.004	2429	1256
7	9	0.004	2691	1631
7	11	0.004	3001	2094
7	12	0.004	672	672
7	9	0.004	3608	2348
7	9	0.004	2866	2102
7	13	0.004	1522	1442
7	8	0.003	1937	1058
7	11	0.004	2448	1670
7	7	0.003	1645	1645
7	10	0.004	2274	1565
7	9	0.004	2006	1753
7	11	0.004	2251	1606
7	4	0.002	34	34
7	13	0.004	2648	2365
7	6	0.003	2004	1399
7	7	0.003	2107	1842
7	6	0.003	2097	1291
7	11	0.004	2937	2052
7	7	0.003	1945	1103
7	8	0.003	2875	2239
7	11	0.004	2031	1725
7	11	0.004	2387	2078
7	9	0.003	3148	1917
7	7	0.003	1334	888
7	8	0.003	2108	2108
7	11	0.004	3050	2153
7	11	0.005	1583	1583
7	13	0.005	2806	2238
7	11	0.003	1171	1171
7	12	0.004	2343	2099
7	11	0.004	1220	950
7	11	0.004	2401	1472
7	14	0.004	2377	1991
7	4	0.002	728	728
7	15	0.005	3176	2285
7	9	0.003	1655	1428
7	13	0.005	947	712
7	12	0.005	2718	1769
7	12	0.004	1240	1062
7	11	0.004	1087	1087
7	8	0.003	2502	1755
7	9	0.004	1367	869
7	8	0.004	2047	1479
7	12	0.005	3109	1918
7	10	0.004	1576	1049
7	13	0.004	2152	2152
7	15	0.005	2199	2002
7	11	0.004	3891	3184
7	9	0.004	1166	1011
7	9	0.005	3184	2405
7	8	0.003	990	921
7	12	0.004	2164	1268
7	10	0.004	3304	2366
7	13	0.004	1843	1843
7	8	0.003	2215	2215
7	12	0.004	1761	1248
7	6	0.003	1619	941
7	8	0.003	1776	1156
7	13	0.005	4126	2733
7	12	0.004	3814	2777
7	7	0.003	2055	1618
7	13	0.004	3014	2145
7	6	0.003	820	820
7	12	0.004	2374	1387
7	6	0.003	2887	1971
7	10	0.004	1847	1671
7	11	0.004	2529	2151
7	13	0.004	1386	930
7	11	0.004	2910	1957
7	16	0.005	3439	2173
7	9	0.004	1922	1258
7	13	0.004	1969	1376
7	8	0.003	974	974
7	10	0.004	3662	2068
7	12	0.004	2887	1979
7	8	0.003	910	910
7	14	0.005	2011	1851
7	12	0.004	1774	1080
7	7	0.003	634	634
7	6	0.003	910	736
7	9	0.004	3622	2203
7	12	0.004	2566	1582
7	11	0.004	3037	2404
7	12	0.004	1937	1589
7	10	0.004	3219	1964
7	9	0.004	1930	1592
7	8	0.003	848	848
7	7	0.004	2261	1329
7	16	0.005	2284	1337
7	12	0.004	2273	2003
7	9	0.004	2976	2196
7	11	0.004	2846	2456
7	8	0.003	652	652
7	11	0.004	2381	1368
7	11	0.004	3157	1858
7	9	0.004	2686	1543
7	12	0.004	2904	2078
7	10	0.004	3479	2983
7	12	0.004	389	389
7	8	0.004	900	900
7	12	0.004	1142	1142
7	9	0.004	3376	1998
7	14	0.004	2294	2294
7	8	0.003	613	613
7	12	0.004	2383	1335
7	11	0.004	2472	1783
7	13	0.004	1385	1385
7	13	0.004	3083	2615
7	9	0.003	589	501
7	9	0.004	1922	1416
7	12	0.004	2818	2600
7	10	0.003	1379	1109
7	10	0.004	2354	1873
7	10	0.004	2694	1695
7	11	0.004	2434	1859
7	9	0.003	1768	1179
7	9	0.003	613	613
7	9	0.003	1666	1190
7	12	0.004	2583	2371
7	8	0.003	2228	1315
7	12	0.004	2638	1592
7	12	0.004	2962	2721
7	13	0.005	2080	1973
7	10	0.004	1769	1074
7	10	0.003	1854	1040
7	13	0.004	2106	2106
7	9	0.003	1858	1065
7	12	0.004	1995	1995
7	10	0.004	2135	1592
7	12	0.005	3206	2447
7	12	0.004	2207	1972
7	13	0.004	3427	2133
7	8	0.003	726	726
7	9	0.004	2313	1668
7	11	0.004	1027	1027
7	12	0.004	1650	1650
7	11	0.004	2059	1339
7	12	0.004	1837	1644
7	7	0.003	2779	1749
7	9	0.004	2396	1479
7	10	0.004	2481	1940
7	9	0.004	2532	1527
7	9	0.003	1897	1700
7	11	0.004	1334	801
7	5	0.003	750	729
7	11	0.004	1273	1265
7	11	0.004	1025	1025
7	6	0.003	510	510
7	9	0.004	3934	2167
7	9	0.004	2077	1244
7	6	0.003	765	765
7	13	0.004	3065	2137
7	8	0.003	3232	2553
7	11	0.004	2851	1669
7	12	0.004	2813	2262
7	16	0.005	2220	1818
7	10	0.004	2456	2273
7	12	0.004	1929	1341
7	10	0.004	2004	1520
7	9	0.004	2859	2040
7	9	0.004	1418	1418
7	10	0.003	2105	2065
7	11	0.004	1975	1736
7	13	0.004	1159	1159
7	9	0.004	1687	1386
7	12	0.004	3515	2413
7	10	0.004	1560	823
7	12	0.004	2836	2560
7	11	0.004	3275	2207
7	10	0.004	1463	982
7	10	0.003	1378	1378
7	8	0.003	1946	1518
7	6	0.003	513	513
7	11	0.004	2673	2157
7	10	0.004	4210	3215
7	11	0.004	2974	2191
7	11	0.004	2353	1844
7	12	0.004	1987	1987
7	12	0.004	1954	1954
7	12	0.004	1545	1531
7	13	0.004	3379	2393
7	9	0.004	2368	1237
7	9	0.004	1555	1159
7	9	0.004	1412	951
7	13	0.004	3280	2377
7	13	0.005	2703	1732
7	13	0.004	717	717
7	11	0.005	1227	917
7	11	0.005	1657	1632
7	10	0.005	4266	2760
7	11	0.006	2336	1385
7	9	0.003	2017	1554
7	9	0.003	1517	1404
7	10	0.007	2154	2154
7	12	0.007	2797	1735
7	12	0.006	1400	1158
7	14	0.005	2509	2051
7	11	0.021	3020	1750
7	12	0.005	2762	2194
7	14	0.005	3398	2740
7	8	0.003	2127	1722
7	11	0.004	4990	3092
7	13	0.004	1822	1242
7	9	0.003	1771	1109
7	15	0.005	1495	915
7	9	0.004	2219	1360
7	12	0.004	1811	1727
7	6	0.003	2692	1924
7	12	0.004	1735	1201
7	13	0.004	2984	1910
7	9	0.003	1535	927
7	9	0.003	2264	1424
7	11	0.004	2880	2545
7	8	0.003	1277	1277
7	12	0.005	708	464
7	10	0.004	1972	1334
7	9	0.004	2121	1606
7	13	0.005	2398	1441
7	13	0.004	2843	2511
7	7	0.004	3773	2453
7	12	0.004	1489	1364
7	13	0.004	1095	978
7	14	0.004	2891	1632
7	13	0.004	811	811
7	12	0.004	3034	2221
7	9	0.003	2385	2281
7	10	0.004	1812	1709
7	12	0.004	2913	2411
7	8	0.003	1043	1043
7	9	0.004	1749	1649
7	8	0.003	1569	1401
7	12	0.005	3244	1904
7	8	0.004	3168	1996
7	12	0.004	2147	1453
7	14	0.005	2011	1325
7	10	0.005	1392	1392
7	10	0.004	804	674
7	12	0.004	2426	2020
7	9	0.003	1589	1278
7	6	0.003	236	236
7	14	0.005	2397	2351
7	12	0.004	1076	1076
7	9	0.003	777	777
7	11	0.003	922	922
7	11	0.004	2576	1944
7	10	0.004	1270	1008
7	12	0.005	2494	1955
7	12	0.004	3470	2572
7	10	0.006	1273	1179
7	10	0.006	2528	1359
7	11	0.006	267	137
7	8	0.004	1717	1218
7	10	0.005	2515	2349
7	15	0.007	1935	1812
7	10	0.004	1277	1277
7	11	0.005	3485	1894
7	10	0.003	1878	1282
7	15	0.005	2406	1878
7	10	0.004	1717	1077
7	10	0.003	1770	1279
7	9	0.003	1218	1082
7	12	0.004	2798	2043
7	6	0.003	1270	1270
7	7	0.003	1343	1343
7	12	0.004	4392	2667
7	16	0.005	1015	1015
7	9	0.004	3781	2426
7	13	0.004	883	685
7	8	0.004	2647	2360
7	10	0.003	2268	1987
7	15	0.005	1192	1192
7	11	0.004	1983	1241
7	12	0.004	2853	2038
7	13	0.004	2142	2142
7	10	0.003	1157	1157
7	9	0.004	3002	2220
7	11	0.005	1713	910
7	9	0.003	1749	1749
7	9	0.004	1420	884
7	10	0.004	1630	1630
7	13	0.005	2316	1761
7	8	0.003	1678	1640
7	11	0.004	3280	2080
7	9	0.003	1581	1581
7	11	0.004	1140	1140
7	10	0.004	2385	1511
7	9	0.004	2153	1174
7	10	0.004	1347	1347
7	8	0.003	997	997
7	10	0.004	2470	1647
7	14	0.007	2340	1749
7	7	0.004	416	416
7	11	0.005	2859	1515
7	8	0.004	2358	1552
7	10	0.004	1714	1478
7	10	0.004	2054	1888
7	14	0.004	3170	2512
7	11	0.004	2244	1951
7	12	0.005	1421	1421
7	14	0.004	1864	1269
7	11	0.004	1844	1049
7	8	0.005	2363	2149
7	7	0.003	479	411
7	4	0.003	1938	1304
7	16	0.006	2270	1295
7	8	0.005	2267	1243
7	9	0.004	2117	1539
7	10	0.003	1906	1406
7	16	0.005	3500	2927
7	13	0.005	2993	1973
7	11	0.004	2033	1241
7	11	0.006	1685	1180
7	4	0.003	771	771
7	13	0.004	2771	2031
7	10	0.004	1645	1645
7	9	0.004	3054	1618
7	12	0.005	769	769
7	12	0.008	3174	2480
7	14	0.008	3335	1957
7	9	0.005	1297	1297
7	6	0.004	2126	1494
7	12	0.004	3011	2705
7	9	0.003	2348	1685
7	12	0.004	3670	2640
7	8	0.003	3470	2816
7	9	0.004	2531	1653
7	9	0.003	2970	1530
7	8	0.004	3133	2253
7	10	0.004	2568	2230
7	11	0.004	1507	1507
7	7	0.003	1151	1151
7	11	0.004	2565	1744
7	12	0.004	1597	1597
7	13	0.004	2432	1758
7	11	0.004	1726	1646
7	12	0.004	3441	1984
7	12	0.004	3211	2561
7	11	0.004	1904	1904
7	10	0.004	2290	1767
7	9	0.003	1886	1669
7	12	0.004	1733	1300
7	11	0.004	2807	1997
7	13	0.004	1965	1467
7	8	0.004	3299	1980
7	9	0.004	1039	573
7	12	0.004	1800	1085
7	9	0.003	1818	1565
7	12	0.004	2308	1682
7	9	0.004	1077	1077
7	17	0.005	1469	1207
7	8	0.003	1514	1514
7	9	0.004	2179	1535
7	13	0.004	1468	1468
7	6	0.003	1018	1018
7	13	0.004	1572	1572
7	10	0.004	2642	1751
7	7	0.003	2256	1308
7	8	0.003	636	636
7	9	0.003	2010	1984
7	13	0.004	1680	1134
7	11	0.004	2784	2200
7	10	0.004	2042	1921
7	8	0.003	977	977
7	13	0.005	1501	925
7	9	0.004	2926	2473
7	10	0.004	730	730
7	10	0.004	1676	1676
7	10	0.004	2980	1615
7	10	0.004	1983	1298
7	14	0.004	1285	1285
7	12	0.004	2583	1720
7	3	0.002	841	841
7	13	0.005	1813	1813
7	12	0.005	2658	1390
7	10	0.005	3750	2116
7	9	0.004	1752	1752
7	11	0.005	3033	2330
7	8	0.004	3576	1913
7	14	0.005	1245	1245
7	9	0.004	3325	1997
7	16	0.005	2180	1625
7	8	0.004	1920	1385
7	14	0.004	2237	1369
7	11	0.004	1425	833
7	13	0.004	1895	1895
7	12	0.004	2762	1843
7	8	0.003	1394	1394
7	12	0.005	3682	2033
7	12	0.007	1513	1513
7	11	0.006	2079	2053
7	12	0.006	1840	1388
7	14	0.006	2081	2018
7	14	0.006	2201	1269
7	7	0.003	1494	1093
7	9	0.003	1683	1522
7	12	0.004	3261	2506
7	8	0.004	662	662
7	10	0.003	1070	1070
7	7	0.003	910	910
7	8	0.004	942	942
7	13	0.004	3007	2446
7	15	0.005	2305	2305
7	8	0.003	1455	1455
7	14	0.005	1380	1380
7	10	0.004	1731	1260
7	14	0.004	2419	2419
7	9	0.003	2522	1799
7	15	0.005	2382	2150
7	16	0.005	3759	2229
7	10	0.004	2182	2013
7	10	0.004	1039	1037
7	11	0.004	3536	2062
7	11	0.004	1801	1453
7	5	0.003	1648	1648
7	9	0.003	937	937
7	9	0.004	2051	1754
7	11	0.004	3611	2207
7	8	0.003	2085	1901
7	10	0.004	2930	2051
7	6	0.003	918	630
7	10	0.004	2417	1990
7	10	0.003	803	803
7	9	0.004	1213	882
7	7	0.003	1540	1053
7	10	0.004	2054	1465
7	7	0.003	2224	1579
7	10	0.004	2211	1256
7	10	0.004	1823	1596
7	13	0.005	2287	1785
7	12	0.004	1991	1500
7	12	0.004	1399	1399
7	13	0.005	4010	2344
7	11	0.005	2737	1903
7	11	0.005	3734	2631
7	3	0.002	515	515
7	11	0.004	797	797
7	10	0.004	2377	1422
7	8	0.003	2532	1769
7	4	0.002	728	728
7	7	0.003	1280	1039
7	11	0.005	2851	1832
7	9	0.004	2293	2293
7	11	0.004	2510	2100
7	13	0.004	1834	1426
7	11	0.005	1677	968
7	12	0.005	2397	1491
7	14	0.005	1829	1434
7	9	0.004	1935	1423
7	9	0.003	1697	1693
7	9	0.004	1328	1228
7	10	0.004	3993	2277
7	13	0.004	2944	2225
7	12	0.004	2422	1687
7	6	0.003	533	424
7	12	0.004	2877	1889
7	7	0.003	2107	2098
7	10	0.003	1572	1572
7	8	0.003	2709	1539
7	12	0.005	2359	2359
7	7	0.005	1461	1461
7	8	0.005	1064	1064
7	10	0.006	1929	1271
7	12	0.005	1620	1556
7	9	0.005	2134	1176
7	12	0.005	2866	2799
7	8	0.004	922	572
7	11	0.004	2998	1653
7	12	0.004	1921	1291
7	10	0.003	918	918
7	9	0.003	476	476
7	13	0.005	4277	2838
7	10	0.004	3264	2635
7	16	0.005	3652	3115
7	11	0.004	4221	2298
7	11	0.004	2394	1791
7	7	0.003	1559	1064
7	8	0.003	1375	1375
7	7	0.003	999	999
7	6	0.003	1023	1023
7	8	0.003	1681	1525
7	8	0.003	2156	2156
7	9	0.004	1167	1090
7	11	0.004	2083	2083
7	17	0.005	2357	1627
7	9	0.004	1152	1108
7	7	0.003	1919	1565
7	6	0.003	1609	865
7	11	0.004	1567	1427
7	8	0.003	1942	1716
7	9	0.004	2640	1720
7	12	0.004	1625	1381
7	13	0.004	549	549
7	10	0.004	2791	2091
7	12	0.005	3813	2596
7	8	0.004	2648	1613
7	13	0.005	2811	2064
7	10	0.004	3572	2407
7	8	0.003	529	529
7	11	0.004	3057	2309
7	10	0.004	939	939
7	13	0.004	2726	2344
7	10	0.004	1984	1125
7	8	0.003	892	892
7	9	0.004	1349	1160
7	12	0.004	3031	1843
7	11	0.004	1525	1347
7	11	0.004	3200	2211
7	7	0.003	1837	1523
7	7	0.003	865	746
7	11	0.004	3956	3104
7	8	0.003	2045	1656
7	9	0.004	2594	1944
7	9	0.004	3434	1890
7	12	0.004	2823	2665
7	9	0.003	840	840
7	16	0.005	2648	1684
7	11	0.004	932	808
7	12	0.005	3227	2516
7	9	0.004	1814	1474
7	9	0.004	3062	2143
7	7	0.003	2532	2532
7	11	0.004	966	966
7	10	0.004	1421	1405
7	12	0.004	1999	1661
7	8	0.003	1869	1643
7	14	0.005	3023	2309
7	8	0.004	1338	1058
7	8	0.003	1563	1563
7	10	0.004	1231	723
7	9	0.004	3164	2226
7	11	0.004	1961	1428
7	14	0.004	1546	1546
7	12	0.004	2090	1625
7	6	0.003	1820	1159
7	9	0.004	2660	1710
7	7	0.003	1621	863
7	11	0.004	1281	1281
7	9	0.004	1033	1033
7	13	0.004	2789	1734
7	9	0.004	2467	1628
7	6	0.003	2629	2064
7	9	0.004	2200	1795
7	13	0.005	3770	2181
7	14	0.005	2868	2812
7	11	0.004	2136	1827
7	13	0.004	1233	1233
7	9	0.003	2593	2173
7	12	0.004	2883	2396
7	9	0.003	1470	1386
7	12	0.004	2325	1753
7	14	0.004	2627	1904
7	14	0.004	2110	1568
7	9	0.004	2021	1100
7	11	0.005	2115	1539
7	11	0.004	1204	1023
7	11	0.004	3984	2372
7	13	0.004	3870	2923
7	10	0.004	556	556
7	11	0.004	4346	2805
7	11	0.005	2238	2238
7	10	0.004	1887	1670
7	6	0.003	1442	1110
7	7	0.003	2793	2010
7	10	0.004	2135	1393
7	13	0.005	2568	1716
7	8	0.004	2183	1463
7	15	0.005	2880	2292
7	10	0.004	3569	2735
7	8	0.003	2636	2264
7	6	0.003	1877	1352
7	10	0.003	1531	1531
7	10	0.005	776	776
7	10	0.004	2938	2521
7	12	0.004	915	915
7	14	0.005	2198	1439
7	12	0.004	2464	2366
7	8	0.004	2307	1702
7	11	0.004	1666	1666
7	11	0.004	3393	1936
7	8	0.004	2002	1479
7	15	0.005	2525	1741
7	11	0.004	1339	949
7	7	0.003	2209	1502
7	9	0.003	1915	1019
7	8	0.003	3120	2182
7	10	0.004	2312	1497
7	10	0.003	2364	1971
7	13	0.004	1845	1845
7	6	0.003	2546	1674
7	8	0.004	1358	1181
7	6	0.003	2384	1420
7	5	0.002	646	646
7	13	0.004	1478	1478
7	9	0.004	2170	2070
7	13	0.004	2678	2171
7	12	0.004	1921	1852
7	14	0.005	3025	1975
7	14	0.005	1941	1463
7	12	0.004	2861	1871
7	8	0.003	2340	1400
7	14	0.004	2421	1455
7	16	0.005	1214	1214
7	10	0.004	2832	1880
7	12	0.007	3736	2562
7	12	0.005	2643	2243
7	11	0.006	1481	1481
7	10	0.005	2082	1445
7	7	0.004	2743	1871
7	10	0.005	2217	1651
7	10	0.004	1060	1060
7	9	0.004	2740	2033
7	13	0.005	2643	1456
7	9	0.004	2865	2105
7	10	0.003	2359	2359
7	10	0.004	521	521
7	11	0.004	1449	1020
7	9	0.004	2308	1382
7	12	0.004	3029	2378
7	8	0.003	560	560
7	8	0.004	3060	1703
7	16	0.005	2135	1651
7	11	0.005	2743	1955
7	12	0.004	1987	1502
7	8	0.003	957	957
7	11	0.004	2413	1550
7	9	0.004	3213	2161
7	14	0.005	1049	927
